% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 18:30"
% Dimension,1
% Nodes,5000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
73,0.012851821043774971,0.012065670186762764,7.805580412970085E-20,71315.89927475012,-27750.67619362633,406839.2775793155
74,0.01741803271371392,0.0037444495613992343,1.7690223380672863E-20,16046.914845268193,9211.079756919002,196207.0367987118
75,0.016828219758307655,0.003864299791622105,8.611979777291302E-21,-1850.5571486231363,-8835.664722081514,137209.45353860708
76,0.016238406802901385,0.003984150021844974,7.208331993739871E-20,-8966.990983344145,49571.78949397029,394618.4294662727
77,0.015648593847495125,0.004104000252067842,5.952843633246685E-20,-6400.845343068614,57882.676245346425,356798.87736571726
78,0.014468967936682604,0.004343700712513581,7.381498432967316E-21,-14980.717406321666,8838.585741485262,126110.3371895543
79,0.01717783444303641,0.003976030837562505,2.9345488608635406E-20,-8254.34964640201,-27339.515084970037,252217.21488532043
80,0.016584949534780173,0.00409494920107614,2.171463683103178E-20,-19942.68067292048,19354.660143038047,216570.96411819104
81,0.015399179718267715,0.004332785928103408,3.941064643177295E-20,8808.271364389053,-25917.595085229164,292879.17336470896
82,0.014806294810011491,0.004451704291617042,6.170667054023658E-20,-40775.74481856305,-38921.551144223136,363732.9394198988
83,0.01728417890423769,0.004318411292956944,2.4126852118648397E-20,-39698.354418345814,-8505.282791735093,226546.02859862207
84,0.01668515009028152,0.0044354659230521065,5.0895149001714817E-20,15173.021924517388,21097.86060362438,333266.8596378268
85,0.015487092462369198,0.004669575183242433,1.696906326341502E-20,-25737.29115903433,3245.9570516582003,191267.5372551787
86,0.014888063648413037,0.0047866298133375975,4.350480029541707E-20,-22966.687424511387,-30436.08072661434,306696.18746438844
87,0.01703476477501028,0.004547196968992508,1.527837362520252E-20,3523.9590682443268,-19196.539818406665,182107.98506463497
88,0.015830563241398022,0.004779442495764366,6.154000749706905E-20,16033.681108599612,-31364.661888252016,365885.8626962638
89,0.015228462474591893,0.004895565259150294,5.806358942181472E-20,-56342.53551369067,20022.66762362644,352001.85359850904
90,0.017131893377661658,0.00488678182425924,2.106667799341739E-20,-4313.154671265408,33896.22727612404,212332.57188367486
91,0.016523648705155592,0.005001040854226698,2.489356898005256E-20,12441.753461236778,-38973.116315598585,230176.1409759902
92,0.015307159360143471,0.005229558914161613,3.708301538355772E-20,-23849.739763842943,-15096.017997634042,283937.35577771027
93,0.016873263389884346,0.005112771900167099,1.4243242363710404E-20,19883.938444882133,-2723.1794981040084,175695.15633549396
94,0.01626194676452832,0.005226099063425322,7.547501369378926E-20,-69608.7534475414,7681.496391493548,401003.32076511486
95,0.016961176133985827,0.005449561155306124,2.926354198144449E-20,-20557.439457606528,35096.02559911355,250189.62960159278
96,0.016343715602929864,0.0055610245851458765,3.1839667966468825E-20,23779.381116155593,20297.04032588584,262540.9262499556
97,0.0157262550718739,0.005672488014985629,2.7271350301973184E-21,-389.7047244439429,3064.666669663728,77317.42894832842
98,0.016693330287658622,0.0056727556310862785,6.947346332789459E-20,64405.475987743215,-9553.213606734615,385087.15872678434
99,0.016772027173210198,0.0060067492860975975,2.418630453136296E-20,-27667.128116448774,-14476.990801048281,228313.11598745716
100,0.01614535078360433,0.006115417115809645,7.588468326030472E-20,12536.497683918877,-21430.148148579592,407420.02267260576
101,0.016494965468333088,0.006227148161750045,3.847807702967848E-20,36778.09485369182,25019.52447285261,287230.61098095914
102,0.015560155381163187,0.0012395072060174012,2.5112536101309648E-20,14441.256849116611,-17932.231376295542,233677.96710486594
103,0.016053656737393788,0.0017103052070667542,2.034665176729902E-20,-18088.84349740595,10292.76293025644,210329.94913265138
104,0.016547158093624396,0.0021811032081161066,2.7539389850175396E-20,-5893.620256821958,17395.71795431882,245206.86446058346
105,0.017040659449854997,0.00265190120916546,2.4395210190986686E-20,-23265.12038164669,-15746.402113697533,229720.2149093704
106,0.0175341608060856,0.003122699210214813,2.933582830511184E-20,-30924.953859330046,-1676.8702080340765,251890.3186693516
107,0.015913747416503633,0.0013194151870138274,2.3169850200925698E-20,18519.986493264743,32014.674330389982,222491.21450115892
108,0.016411849175746,0.0017906662882118173,1.1741783077160476E-20,-15456.868522616507,-18049.539635170862,158791.77298096134
109,0.01690995093498836,0.0022619173894098065,2.9396846811883474E-20,-11605.208652646752,-5545.000066974204,253725.12238316066
110,0.017408052694230722,0.0027331684906077955,4.792752070797799E-20,-38785.59156410632,36993.355809453395,319927.7732075356
111,0.016122829727942167,0.0010079800478086912,5.975545821172574E-20,33368.88846963707,-43934.99802423766,357982.51532603736
112,0.016630132293208044,0.001480137349303953,1.6661960515280194E-20,-16324.70659619676,31002.29913934322,188027.44787885706
113,0.017137434858473927,0.001952294650799215,3.635553859247953E-20,-1555.4070053621397,-7551.079236010166,282418.98453205335
114,0.01648102216629437,0.0010883411289537538,4.22275738457084E-20,29638.896499728937,-23438.070466419063,302133.03818061907
115,0.016992925134572005,0.001560951530597652,4.217725874485406E-20,-12916.778570869692,-23755.525181605342,303101.5397540473
116,0.017504828102849646,0.0020335619322415506,6.309244201187857E-20,48633.162035700414,16769.493742100232,368612.6783114189
117,0.016685504074721143,7.764528895999809E-4,2.4894087201646556E-20,-14589.713574070709,6638.838803361651,233235.84792111386
118,0.017206607849022296,0.0012499694915411516,7.897274135332593E-20,38464.539685232405,-10440.597273589467,414486.3005324893
119,0.017727711623323456,0.0017234860934823228,3.832593261354253E-20,-17450.064685170742,-39520.24209955041,286844.27139032667
120,0.017048296916085105,8.572670708936797E-4,4.2568026856456185E-20,-16126.317526085375,-6350.498327958667,305220.03471999726
121,0.017574001093398014,0.0013312367729834869,6.440559174368936E-20,16743.346422144135,-42296.29046547703,373276.6464947988
122,0.017248178421500115,5.449257313912705E-4,6.244350532578951E-21,-5233.684968894067,-12621.994567468924,116288.44478815961
123,0.017783083404836548,0.0010198016337783502,5.85648220910807E-20,45735.87077730622,-18981.85074162673,355146.56985905604
124,0.01761557166587584,6.26193012833606E-4,7.335049756694494E-20,-23784.956532851596,-67932.12475492926,394795.0175315673
125,-0.01209703852589361,0.010029974337803548,6.20619586083592E-20,-41299.47344345307,30213.64267181918,365569.05746509327
126,-0.01272862040463111,0.010068240287553014,6.935819063477915E-20,-52195.160499604455,22264.825902130324,386080.6999157784
127,-0.013360202283368604,0.010106506237302472,3.489859101113373E-20,5262.308262753526,-37544.044336813786,274196.81590133114
128,-0.0139917841621061,0.010144772187051938,7.036378713814306E-20,-264.7237849242126,22959.103467132427,392376.0868029662
129,-0.014623366040843593,0.010183038136801397,5.615748538795975E-20,-56596.74342920821,-14695.951348438888,346232.02573313855
130,-0.012370048836497234,0.010238306357429575,7.961852518100031E-20,45426.10136905845,54614.23150736376,412018.2206887188
131,-0.013005204081588192,0.010279504893157184,2.497076697958779E-20,25962.4358727497,33498.65811518613,230278.1790408982
132,-0.01364035932667915,0.010320703428884796,7.740764576779937E-20,25236.127973932376,-24965.65653277458,410720.1683795223
133,-0.012280914212613514,0.010613771860954014,5.637494796952006E-20,-13502.181905154242,31125.428969310502,350174.4182292715
134,-0.0129232161904114,0.010660835568637922,2.3961007638273304E-20,16181.46972408843,-10709.329925994994,228540.4887416809
135,-0.013565518168209284,0.010707899276321828,2.784391591074793E-20,38058.85504932154,12372.795905278626,243989.31848212564
136,-0.014207820146007168,0.010754962984005734,7.963784728361374E-20,-56413.89296054068,35487.898346130256,412802.3294520521
137,-0.012557497889570599,0.010825036466558188,5.821645734569771E-20,-9632.294125888428,31715.973755163453,355974.2070115249
138,-0.013203373233721947,0.010875032760220242,5.524562208553178E-20,-26078.66389812426,4774.193881575045,347261.9497318333
139,-0.013849248577873292,0.010925029053882295,5.54694536227617E-20,-6103.095420380741,20053.042462777314,348347.2531571606
140,-0.013117811976191687,0.011253430849722829,2.1107418148226838E-20,18252.011159348913,4561.615847049635,214448.55059602516
141,-0.013770834053049963,0.011309292315341179,5.535981055605167E-20,-55346.67037620539,20314.173469589943,343611.0249177864
142,-0.012744946942643963,0.011411766575686799,7.651969716871853E-20,-47287.917008401586,43718.190845895246,404789.15007969434
143,-0.013401542385855699,0.011470560627283298,2.8788097172958087E-20,-26786.97720870033,-8946.036023178256,249815.4523897808
144,-0.012648665586053319,0.011781366907254944,4.9321433711952725E-20,-35599.569244719496,-37477.108476158166,324984.81714691623
145,-0.013312407761971979,0.011846026130807737,2.0270199425634853E-20,-11111.67445788625,24978.647226761015,209180.73211084135
146,-0.012932395995717329,0.011998496684815414,6.826460064630713E-20,-62585.83067332619,8946.520241111255,381942.8296333502
147,-0.003736395464225689,0.017417035534820872,7.54452945716934E-20,-17059.200594234982,50884.239968978334,403438.441090267
148,-0.0038320834029279714,0.016824231042735435,9.72210674610079E-21,-13403.808512463596,-20764.48199281589,143994.53889505722
149,-0.003927771341630255,0.016231426550649998,7.401481955286444E-20,-31406.37192754376,-4277.059868895305,401867.5036844467
150,-0.004023459280332538,0.015638622058564568,5.536066243061556E-20,31242.918056537117,48650.32791827174,343807.1436327758
151,-0.004214835157737102,0.014453013074393704,2.0491107130750278E-21,-1853.7864008212873,-6423.749262120669,66739.7904769176
152,-0.003959922643215431,0.0171758400852503,6.229644838540417E-20,-47225.64317651746,-20499.447877138948,366228.87357267324
153,-0.004054678715208478,0.0165799636403149,4.1621571593559836E-20,22513.599375617167,-2479.268807731575,301444.3101379362
154,-0.004244190859194573,0.015388210750444106,3.895366338170798E-20,-37677.10932098909,31417.066533267487,288301.22897456714
155,-0.004338946931187621,0.014792334305508706,2.4036828599074454E-20,-1158.9118444072221,23792.154150795966,228487.07336338412
156,-0.004310357195783397,0.01728318172534464,7.810707436216494E-20,45171.892578260406,-5115.646740894964,411606.79171670094
157,-0.004403249534357973,0.016681161374709305,3.296026306500257E-20,-26537.76524971512,-36572.28999540793,265186.13807222375
158,-0.004589034211507129,0.015477120673438639,6.930994801098791E-20,29714.426711805107,-54897.65897918589,385065.8979115546
159,-0.004681926550081706,0.014875100322803305,4.6784983432103044E-20,-12248.36195585379,-35839.18384936704,318250.9405662824
160,-0.004531088774645433,0.017032770417224175,6.63108467209422E-20,-19724.408963012724,53603.41676641703,377260.44338309503
161,-0.004715009718376117,0.015822585810253576,9.970325223543833E-21,678.9579251505812,-10268.313420241278,147595.14472977386
162,-0.0048069701902414596,0.015217493506768277,5.141385448225134E-20,-2905.4350143602437,-32388.910910162132,334400.1981689096
163,-0.004878727727085693,0.01713089619876861,5.125675914343926E-21,3527.6993786878584,-1201.3641253420217,106017.58503122021
164,-0.004968824465532566,0.016519659989583376,3.2434890727732495E-20,-7808.333468260648,-45703.48507566295,262796.9195621804
