% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 17:14"
% Dimension,2
% Nodes,50000
% Expressions,2
% Description,庞加莱图
% cpl1x,cpl1y,Color,Radius
2.5111502633792315,-0.7750828611065294,0,1
2.507414575848997,-0.776728616376398,0,1
2.5084845866382195,-0.7743838742623522,0,1
2.508492145466542,-0.7763529965790099,0,1
2.5075849264417234,-0.7756746131908964,0,1
2.5072091328934567,-0.772759298301679,0,1
2.5140697889297785,-0.7769145868457024,0,1
2.507824068967076,-0.7754255915126826,0,1
2.5075467883420552,-0.7746223849228437,0,1
2.508225445004576,-0.7755340253070788,0,1
2.5082912794993746,-0.7738628484645438,0,1
2.5058023371318847,-0.7732425921296564,0,1
2.5075719722508625,-0.7748057597715586,0,1
2.505408948604391,-0.7777707671115598,0,1
2.5075973194201713,-0.7736823051729855,0,1
2.5073595474581856,-0.776952117388713,0,1
2.50974175744833,-0.7817545044785028,0,1
2.508450555058352,-0.775928160647422,0,1
2.51107578526427,-0.7790676206999355,0,1
2.507428262292177,-0.7728278278534789,0,1
2.5065606165643644,-0.775558032286584,0,1
2.512032871316134,-0.7788566265637215,0,1
2.507117102530477,-0.7744246676495272,0,1
2.5085127511333885,-0.7758898335008606,0,1
2.507331627713694,-0.7749853366076939,0,1
2.5073843420362256,-0.7708609280287347,0,1
2.5079038223044643,-0.774631022732991,0,1
2.507251980209896,-0.7770694218316176,0,1
2.507779449437031,-0.774033498173097,0,1
2.5069266890978423,-0.778149722053617,0,1
2.5078793531410644,-0.776487017819982,0,1
2.507430666008084,-0.777350779727627,0,1
2.5040137517321774,-0.7729434260754277,0,1
2.510654501724033,-0.7736456510880306,0,1
2.508313957453119,-0.7761226112238967,0,1
2.504095600691079,-0.7730050430063619,0,1
2.5075502363305358,-0.7745501488717775,0,1
2.5080444999010867,-0.7750840438827135,0,1
2.5110546750483675,-0.7727616083826876,0,1
2.507805395536239,-0.7749829703420573,0,1
2.505432303827876,-0.7773666535133813,0,1
2.508027073224752,-0.7746793003949863,0,1
2.506876724305863,-0.7712277328777826,0,1
2.507419685752937,-0.7771246929334297,0,1
2.507850359621357,-0.7766717489314879,0,1
2.5113442355061397,-0.7762205655541369,0,1
2.507783273986512,-0.7761371219859741,0,1
2.5040892759649784,-0.7710352362480799,0,1
2.5080086790725864,-0.7757395856906474,0,1
2.5097166728586413,-0.7691415378702797,0,1
2.507902138496596,-0.7762981623593945,0,1
2.506628523492005,-0.7749159116217605,0,1
2.5081762230639666,-0.7749270976044408,0,1
2.5082885271900053,-0.7746931213358466,0,1
2.503632576791002,-0.7751732102285782,0,1
2.5056062564612724,-0.7790159560743625,0,1
2.50814989820992,-0.7767772952081478,0,1
2.5079991506649693,-0.7757258007113946,0,1
2.5080057575950634,-0.7761095929829168,0,1
2.507929262309013,-0.7771130684033933,0,1
2.507474307781187,-0.7754405682149097,0,1
2.5081966024205173,-0.775875004176177,0,1
2.5084677696627056,-0.7754684541788573,0,1
2.5104793906424523,-0.7737851041306966,0,1
2.510275558456843,-0.7730157576813377,0,1
2.5082393786197295,-0.7750655843452757,0,1
2.508288469072615,-0.7748759637686069,0,1
2.508679081854766,-0.7745297520775526,0,1
2.5074833556500336,-0.7746602154455949,0,1
2.5076918520462614,-0.7761104578116005,0,1
2.508119577953927,-0.7765904859128379,0,1
2.508273190331995,-0.7772930207018096,0,1
2.5021448539647038,-0.7735436778988185,0,1
2.508257513757047,-0.7758137175243431,0,1
2.5081096875987963,-0.7760070967317984,0,1
2.5088291866571435,-0.7795099682921308,0,1
2.5085007646627244,-0.7789818156595847,0,1
2.5075784130333187,-0.7747434167263937,0,1
2.5084200976669706,-0.7743836704026942,0,1
2.508208070537746,-0.7746898522300216,0,1
2.5079985815464756,-0.7734695847955333,0,1
2.511111513024694,-0.774310346948567,0,1
2.5084997009534957,-0.7766279216303293,0,1
2.5074376566477214,-0.7774688910928347,0,1
2.5080040571878635,-0.7761826103876659,0,1
2.509331524028284,-0.7747318617511408,0,1
2.508377146754057,-0.7759884056882598,0,1
2.507344788691306,-0.7733406110762038,0,1
2.511785178426984,-0.776665726703913,0,1
2.508254612179006,-0.7750681740101796,0,1
2.508331525772103,-0.7745435166341471,0,1
2.5091507485828073,-0.7742212205490783,0,1
2.508693756090273,-0.7744299687153157,0,1
2.514156473555731,-0.7775506639906371,0,1
2.5085885997212576,-0.7771168577377326,0,1
2.507777732976715,-0.7766771238209226,0,1
2.50828628891267,-0.7758804325581276,0,1
2.5035065017593636,-0.7749482751162899,0,1
2.5085787590936253,-0.7755936820828615,0,1
2.5074188617795197,-0.7735287211783324,0,1
2.5071417643659655,-0.7759407071965209,0,1
2.508309639794944,-0.7747879063048745,0,1
2.508360937717966,-0.774785529824959,0,1
