% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 11 2026, 12:16"
% Dimension,2
% Nodes,50000
% Expressions,2
% Description,庞加莱图
% cpl1x,cpl1y,Color,Radius
-0.2040927113276885,-0.22215523077838278,0,1
-0.20484886764761048,-0.22143722215353043,0,1
-0.20417808185031325,-0.22033302384380582,0,1
-0.20412155096575949,-0.22012183190681664,0,1
-0.2045631567682443,-0.217913350238198,0,1
-0.2042358343792164,-0.21913919603047333,0,1
-0.2025275097569532,-0.2182484592410642,0,1
-0.20310343831188235,-0.2167082796727937,0,1
-0.20433369087699285,-0.21652138084460754,0,1
-0.203238466902852,-0.21685917914919758,0,1
-0.20466384005644742,-0.21510224241543646,0,1
-0.20391545639704772,-0.2138943273724003,0,1
-0.2037405151622818,-0.21110590471302032,0,1
-0.20454110393971175,-0.2124953891681045,0,1
-0.2048075420930324,-0.21040001949522813,0,1
-0.20626836980951846,-0.21068599207201957,0,1
-0.20399186309984071,-0.21083358764556054,0,1
-0.20570295719499337,-0.21067012959861325,0,1
-0.20401228477445105,-0.2088232457473323,0,1
-0.20404979604090787,-0.22195224979186817,0,1
-0.2026882155158799,-0.22082053982693958,0,1
-0.20310424383031772,-0.2205614830102655,0,1
-0.2029836982293873,-0.22042645157606197,0,1
-0.20488940215792187,-0.21771713386184077,0,1
-0.2036524523844746,-0.2176996505308813,0,1
-0.20405972953162796,-0.21685559149748018,0,1
-0.20513632993243683,-0.21590122945683157,0,1
-0.20411315934436877,-0.21592742326634057,0,1
-0.20338699146549333,-0.21536568467284153,0,1
-0.20312622553749068,-0.21274996571932003,0,1
-0.20351520356102068,-0.21088301475236879,0,1
-0.20325869686349116,-0.21003318381960326,0,1
-0.20470135527418135,-0.21068726952662462,0,1
-0.20400232104741714,-0.21045050825279032,0,1
-0.20479178466165576,-0.209382513532921,0,1
-0.2044434240034769,-0.2087893000084275,0,1
-0.20287793119854933,-0.22333169720277427,0,1
-0.20266675230214293,-0.22090087204179265,0,1
-0.20339424689130722,-0.22082171716844357,0,1
-0.20277506352743332,-0.2185829115911578,0,1
-0.2041402907816279,-0.21948399321666642,0,1
-0.20328922711671532,-0.2187235767804201,0,1
-0.20321882829314108,-0.2177311519063678,0,1
-0.20321403729189697,-0.21638378238729142,0,1
-0.20456696919942535,-0.2158678356342615,0,1
-0.20288944436106598,-0.21501701408729587,0,1
-0.20338852764866275,-0.2143590089002151,0,1
-0.20460486023317956,-0.21225096683525974,0,1
-0.20268341739511855,-0.2141202048810862,0,1
-0.20302434999807378,-0.21032776348173707,0,1
-0.2034511258420423,-0.20866067260481663,0,1
-0.20379921287755665,-0.20996523896006042,0,1
-0.2047034934997165,-0.20957304901984433,0,1
-0.20254400609440917,-0.22207417088106057,0,1
-0.20380578280336875,-0.2214635753810727,0,1
-0.2036481069490359,-0.22166558019962215,0,1
-0.20083565081707708,-0.21936988691188639,0,1
-0.20315970513002837,-0.2171053806170437,0,1
-0.20232734486305318,-0.2202108604980721,0,1
-0.20348391463672835,-0.2189069467061079,0,1
-0.20167691590815082,-0.2173405604630123,0,1
-0.20238107552090998,-0.21668778274591496,0,1
-0.20323446333064296,-0.21486603826506895,0,1
-0.20256317871752727,-0.2136767913089259,0,1
-0.2034720133574488,-0.2137480899191419,0,1
-0.20498789390736694,-0.21174578182842535,0,1
-0.204806366625242,-0.2110060192163857,0,1
-0.20529607538023498,-0.21149502309187854,0,1
-0.2053030076868502,-0.21151210775801982,0,1
-0.20341791387387337,-0.22071971928774792,0,1
-0.2027401933777201,-0.22113546189751015,0,1
-0.20263365031755087,-0.22030444171773805,0,1
-0.2041835199817713,-0.21948813616773383,0,1
-0.20140854753702156,-0.2187496767900621,0,1
-0.20271132574220244,-0.2195492827264356,0,1
-0.20238403103479288,-0.21883507244121933,0,1
-0.20253466187460303,-0.21728450920811726,0,1
-0.2040816479797918,-0.2156374716077658,0,1
-0.20291004098876422,-0.21704505064502677,0,1
-0.2037788389128363,-0.21316328287269282,0,1
-0.20229516053458185,-0.21433721175344086,0,1
-0.2023846579831429,-0.21274622694454431,0,1
-0.20480920997993837,-0.21267887449516848,0,1
-0.20239749055749148,-0.21124783115707477,0,1
-0.2044231884039516,-0.21051132060952812,0,1
-0.20303556930044053,-0.21066090397168402,0,1
-0.20195255679809948,-0.22353802535464004,0,1
-0.20231577841923692,-0.22118316729888818,0,1
-0.20231195367446614,-0.2205858112463881,0,1
-0.20252830478595332,-0.21701743702034818,0,1
-0.20153273866002716,-0.22060551901664618,0,1
-0.20299065680195266,-0.21820024993781448,0,1
-0.2006514417199669,-0.2172031709025895,0,1
-0.20081848885170878,-0.216432389991522,0,1
-0.20320860486837336,-0.21391953443427802,0,1
-0.20126670209163658,-0.21398744345988566,0,1
-0.20230357044172087,-0.2137349357923147,0,1
-0.20310716082619137,-0.21325185991154336,0,1
-0.2037977022771406,-0.21348582357463064,0,1
-0.20253960504036278,-0.21071061771441213,0,1
-0.20113835070063693,-0.2097290985609864,0,1
-0.20085067488550987,-0.22326442943821723,0,1
-0.2028080074302366,-0.22092452853578848,0,1
-0.20193083434186737,-0.22000592323916346,0,1
-0.2029301498529519,-0.22101827099922167,0,1
-0.20305744963187353,-0.21949258031844088,0,1
-0.20056058132200416,-0.2167891675536073,0,1
-0.20297782157574953,-0.21955581710176048,0,1
-0.20216279517188107,-0.21676762252206283,0,1
-0.20224814724135912,-0.2152152033838913,0,1
-0.2016886263339697,-0.21500847058526543,0,1
-0.2028779639041381,-0.21205294594977755,0,1
-0.201692569164908,-0.21386539970439283,0,1
-0.20094533528681305,-0.21344678684897386,0,1
-0.2019410962284785,-0.21272386615383412,0,1
-0.20194205487181402,-0.21155286972079201,0,1
-0.2024389972783011,-0.21037510606451512,0,1
-0.202359441027403,-0.221780060897327,0,1
-0.20186299181143516,-0.22181230068977711,0,1
-0.20169600595909243,-0.2200302066701768,0,1
-0.20147849347988867,-0.21882077919811202,0,1
-0.2018863246882278,-0.2197984461286843,0,1
-0.20134588474363324,-0.21771728364012471,0,1
-0.20092247673514452,-0.21579280867805037,0,1
-0.20114913798119455,-0.2164146878185283,0,1
-0.20062339271752117,-0.2158577518955165,0,1
-0.2011478017238913,-0.21617560695617669,0,1
-0.20134308176571267,-0.21448470900822217,0,1
-0.20156578445255663,-0.21271342117575323,0,1
-0.20250465444669422,-0.2133163513037928,0,1
-0.19991717518965493,-0.2093423428531594,0,1
-0.20136772673032555,-0.22167892600871675,0,1
-0.2007696325662235,-0.22150887344105905,0,1
-0.19982533634881355,-0.22145086467586556,0,1
-0.19886367447356904,-0.2195077851874328,0,1
-0.19929646482879634,-0.22032159419095762,0,1
-0.20073893974376078,-0.21869658359009164,0,1
-0.20083290922367328,-0.2179429241683779,0,1
-0.2007627309389779,-0.21645374257937525,0,1
-0.19960457057090972,-0.2154982969780333,0,1
-0.20102515806183557,-0.21496417214801075,0,1
-0.19970284777882355,-0.21531382500635693,0,1
-0.20199719357028825,-0.2140473274551794,0,1
-0.20122060223710908,-0.21339776186863826,0,1
-0.20148131373258274,-0.21056021056864846,0,1
-0.19999899826486517,-0.21155814906557197,0,1
-0.20007769805998907,-0.22315475219962033,0,1
-0.20168295240820028,-0.22330493947398047,0,1
-0.19979022942597247,-0.21979950774713072,0,1
-0.20028820314644402,-0.2189223659947389,0,1
-0.20067849350667716,-0.21928087839468532,0,1
-0.20020854965545515,-0.21761505614630355,0,1
-0.19990736983047772,-0.21705238129099955,0,1
-0.20156572496012112,-0.21534432015454807,0,1
-0.20051947240632523,-0.21421090458047345,0,1
-0.20158709558454319,-0.21469463885926152,0,1
-0.20149922357030442,-0.21556973715423927,0,1
-0.2008473223825367,-0.21192080156430557,0,1
-0.2006468565848118,-0.2125184540141307,0,1
-0.1996481641379213,-0.22282934656166611,0,1
-0.19977237690199381,-0.22252817026097624,0,1
-0.1998692079816699,-0.22114782088502657,0,1
-0.1994559579438301,-0.22026470615536758,0,1
-0.20015413702998194,-0.22128282071744618,0,1
-0.2001639279402503,-0.21965097372602232,0,1
-0.1997738384595674,-0.21784029151484569,0,1
-0.1983948288713604,-0.2170211949591161,0,1
-0.19913327528931604,-0.2163057956191626,0,1
-0.19985080438558278,-0.21506570072242598,0,1
-0.19975021035352625,-0.21508252428292568,0,1
-0.19809878284803295,-0.2136723210166507,0,1
-0.19861613723285826,-0.21507899616538356,0,1
-0.1999682143997453,-0.2123428024275738,0,1
-0.1988310501594056,-0.2234795367417493,0,1
-0.20036476916333273,-0.2202793895250554,0,1
-0.19976960442796754,-0.2224371813673985,0,1
-0.2003578312990123,-0.22035838671317953,0,1
-0.19990732529324756,-0.21825097111520736,0,1
-0.20022900665647492,-0.21764940297254146,0,1
-0.19919862405011554,-0.21706124391039183,0,1
