% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 11 2026, 12:53"
% Dimension,1
% Nodes,50000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
90,-0.14159999575471513,-0.04661660059244075,2.1066669862550297E-20,-4313.154671265408,33896.22727612404,212332.57188367486
91,-0.1415999948450112,-0.04589158643367806,2.4893557619285212E-20,12441.753461236778,-38973.116315598585,230176.1409759902
92,-0.14159999393530734,-0.04516657227491536,3.7082990191777925E-20,-23849.739763842943,-15096.017997634042,283937.35577771027
93,-0.14159999302560342,-0.04444155811615266,1.424323865239879E-20,19883.938444882133,-2723.1794981040084,175695.15633549396
94,-0.14159999211589955,-0.04371654395738997,7.54749093251605E-20,-69608.7534475414,7681.496391493548,401003.32076511486
95,-0.1415999912061956,-0.042991529798627276,2.926352629198604E-20,-20557.439457606528,35096.02559911355,250189.62960159278
96,-0.14159999029649173,-0.042266515639864576,3.183964938399361E-20,23779.381116155593,20297.04032588584,262540.9262499556
97,-0.1415999893867878,-0.04154150148110188,2.7271348990933753E-21,-389.7047244439429,3064.666669663728,77317.42894832842
98,-0.1415999884770839,-0.04081648732233919,6.9473374889022E-20,64405.475987743215,-9553.213606734615,385087.15872678434
99,-0.14159998756738,-0.04009147316357649,2.4186293805635965E-20,-27667.128116448774,-14476.990801048281,228313.11598745716
100,-0.14159998574797217,-0.038641444846051094,7.588457775494342E-20,12536.497683918877,-21430.148148579592,407420.02267260576
101,-0.1415999848382683,-0.0379164306872884,3.847804990255766E-20,36778.09485369182,25019.52447285261,287230.61098095914
102,-0.14099999969676538,-0.049758328613745774,2.5112524536268962E-20,14441.256849116611,-17932.231376295542,233677.96710486594
103,-0.14099999878706146,-0.049033314454983074,2.0346644188017135E-20,-18088.84349740595,10292.76293025644,210329.94913265138
104,-0.14099999787735756,-0.04830830029622038,2.7539375952023745E-20,-5893.620256821958,17395.71795431882,245206.86446058346
105,-0.1409999969676537,-0.04758328613745768,2.4395199289201908E-20,-23265.12038164669,-15746.402113697533,229720.2149093704
106,-0.14099999605794977,-0.04685827197869499,2.933581253758127E-20,-30924.953859330046,-1676.8702080340765,251890.3186693516
107,-0.14099999514824585,-0.04613325781993229,2.316984036305181E-20,18519.986493264743,32014.674330389982,222491.21450115892
108,-0.14099999423854195,-0.04540824366116959,1.1741780549280643E-20,-15456.868522616507,-18049.539635170862,158791.77298096134
109,-0.14099999241913416,-0.043958215343644205,2.939683097816244E-20,-11605.208652646752,-5545.000066974204,253725.12238316066
110,-0.14099999150943027,-0.043233201184881505,4.7927478623786236E-20,-38785.59156410632,36993.355809453395,319927.7732075356
111,-0.14099999059972634,-0.042508187026118804,5.975539279577155E-20,33368.88846963707,-43934.99802423766,357982.51532603736
112,-0.14099998969002245,-0.04178317286735611,1.6661955419974644E-20,-16324.70659619676,31002.29913934322,188027.44787885706
113,-0.14099998878031852,-0.04105815870859342,3.635551438045717E-20,-1555.4070053621397,-7551.079236010166,282418.98453205335
114,-0.14099998787061463,-0.04033314454983071,4.2227541171170435E-20,29638.896499728937,-23438.070466419063,302133.03818061907
115,-0.14099998696091073,-0.039608130391068024,4.217722615221238E-20,-12916.778570869692,-23755.525181605342,303101.5397540473
116,-0.14099998605120684,-0.03888311623230532,6.309236908030976E-20,48633.162035700414,16769.493742100232,368612.6783114189
117,-0.14099998514150291,-0.03815810207354263,2.4894075842638696E-20,-14589.713574070709,6638.838803361651,233235.84792111386
118,-0.14069999939353076,-0.04951665722749153,7.897262709474947E-20,38464.539685232405,-10440.597273589467,414486.3005324893
119,-0.14069999757412296,-0.04806662890996615,3.8325905691838605E-20,-17450.064685170742,-39520.24209955041,286844.27139032667
120,-0.140699996664419,-0.04734161475120345,4.256799365994028E-20,-16126.317526085375,-6350.498327958667,305220.03471999726
121,-0.14069999575471512,-0.04661660059244075,6.440551574379853E-20,16743.346422144135,-42296.29046547703,373276.6464947988
122,-0.14069999484501122,-0.04589158643367806,6.24434981056625E-21,-5233.684968894067,-12621.994567468924,116288.44478815961
123,-0.14069999393530733,-0.045166572274915356,5.856475925447774E-20,45735.87077730622,-18981.85074162673,355146.56985905604
124,-0.14069999302560343,-0.04444155811615267,7.335039899273169E-20,-23784.956532851596,-67932.12475492926,394795.0175315673
125,-0.14069999211589954,-0.043716543957389976,6.206188804063973E-20,-41299.47344345307,30213.64267181918,365569.05746509327
126,-0.1406999912061956,-0.04299152979862727,6.935810249557415E-20,-52195.160499604455,22264.825902130324,386080.6999157784
127,-0.14069999029649172,-0.042266515639864576,3.489856870015049E-20,5262.308262753526,-37544.044336813786,274196.81590133114
128,-0.1406999893867878,-0.04154150148110188,7.036369643033188E-20,-264.7237849242126,22959.103467132427,392376.0868029662
129,-0.14069998756737997,-0.04009147316357648,5.615742760368779E-20,-56596.74342920821,-14695.951348438888,346232.02573313855
130,-0.14069998665767608,-0.03936645900481379,7.961840903969235E-20,45426.10136905845,54614.23150736376,412018.2206887188
131,-0.14069998574797218,-0.038641444846051094,2.4970755553969612E-20,25962.4358727497,33498.65811518613,230278.1790408982
132,-0.1400999996967654,-0.049758328613745774,7.740753598156908E-20,25236.127973932376,-24965.65653277458,410720.1683795223
133,-0.14009999878706147,-0.049033314454983074,5.637488974075257E-20,-13502.181905154242,31125.428969310502,350174.4182292715
134,-0.14009999787735758,-0.04830830029622038,2.3960997125912348E-20,16181.46972408843,-10709.329925994994,228540.4887416809
135,-0.14009999696765368,-0.04758328613745768,2.7843901701331E-20,38058.85504932154,12372.795905278626,243989.31848212564
136,-0.14009999605794976,-0.04685827197869498,7.963773109049285E-20,-56413.89296054068,35487.898346130256,412802.3294520521
137,-0.1400999951482459,-0.04613325781993229,5.821639525235229E-20,-9632.294125888428,31715.973755163453,355974.2070115249
138,-0.14009999423854194,-0.04540824366116959,5.524556616632071E-20,-26078.66389812426,4774.193881575045,347261.9497318333
139,-0.14009999241913415,-0.043958215343644205,5.546939725086826E-20,-6103.095420380741,20053.042462777314,348347.2531571606
140,-0.14009999150943026,-0.0432332011848815,2.1107409984210237E-20,18252.011159348913,4561.615847049635,214448.55059602516
141,-0.14009999059972633,-0.042508187026118804,5.535975440503099E-20,-55346.67037620539,20314.173469589943,343611.0249177864
142,-0.14009998969002244,-0.04178317286735611,7.651958990106182E-20,-47287.917008401586,43718.190845895246,404789.15007969434
143,-0.1400999887803185,-0.04105815870859342,2.8788081990985104E-20,-26786.97720870033,-8946.036023178256,249815.4523897808
144,-0.14009998787061465,-0.04033314454983071,4.932138914546458E-20,-35599.569244719496,-37477.108476158166,324984.81714691623
145,-0.14009998696091072,-0.03960813039106802,2.027019190112919E-20,-11111.67445788625,24978.647226761015,209180.73211084135
146,-0.14009998605120683,-0.03888311623230532,6.826451525744447E-20,-62585.83067332619,8946.520241111255,381942.8296333502
147,-0.13979999939353074,-0.049516657227491545,7.544519029943379E-20,-17059.200594234982,50884.239968978334,403438.441090267
148,-0.13979999848382685,-0.04879164306872885,9.722105014540508E-21,-13403.808512463596,-20764.48199281589,143994.53889505722
149,-0.13979999666441903,-0.04734161475120345,7.401471918171429E-20,-31406.37192754376,-4277.059868895305,401867.5036844467
150,-0.13979999575471513,-0.04661660059244075,5.536060628619032E-20,31242.918056537117,48650.32791827174,343807.1436327758
151,-0.13979999484501124,-0.04589158643367807,2.0491106435982854E-21,-1853.7864008212873,-6423.749262120669,66739.7904769176
152,-0.13979999393530732,-0.04516657227491537,6.229637728199794E-20,-47225.64317651746,-20499.447877138948,366228.87357267324
153,-0.13979999302560342,-0.04444155811615267,4.162153985322678E-20,22513.599375617167,-2479.268807731575,301444.3101379362
154,-0.13979999211589952,-0.043716543957389976,3.895363557450149E-20,-37677.10932098909,31417.066533267487,288301.22897456714
155,-0.1397999912061956,-0.042991529798627276,2.4036818018090424E-20,-1158.9118444072221,23792.154150795966,228487.07336338412
156,-0.1397999902964917,-0.042266515639864576,7.810696258553511E-20,45171.892578260406,-5115.646740894964,411606.79171670094
157,-0.13979998938678778,-0.04154150148110188,3.2960243153497355E-20,-26537.76524971512,-36572.28999540793,265186.13807222375
158,-0.13979998756737996,-0.04009147316357648,6.930985999701962E-20,29714.426711805107,-54897.65897918589,385065.8979115546
159,-0.1397999866576761,-0.039366459004813795,4.678494331927342E-20,-12248.36195585379,-35839.18384936704,318250.9405662824
160,-0.1391999996967654,-0.049758328613745774,6.631076615957169E-20,-19724.408963012724,53603.41676641703,377260.44338309503
161,-0.13919999878706146,-0.04903331445498308,9.970323407360799E-21,678.9579251505812,-10268.313420241278,147595.14472977386
162,-0.13919999787735757,-0.04830830029622038,5.1413806054443684E-20,-2905.4350143602437,-32388.910910162132,334400.1981689096
163,-0.13919999696765364,-0.04758328613745768,5.125675440695406E-21,3527.6993786878584,-1201.3641253420217,106017.58503122021
164,-0.13919999605794978,-0.04685827197869499,3.2434871447299094E-20,-7808.333468260648,-45703.48507566295,262796.9195621804
165,-0.13919999514824585,-0.04613325781993229,4.4374108932940656E-20,-15515.567136343003,-46563.2258376605,308246.9542547576
166,-0.13919999423854196,-0.0454082436611696,6.057580181779049E-20,-27245.59797661817,-44348.622320777846,360953.4104172561
167,-0.13919999332883803,-0.0446832295024069,7.54435491469113E-20,-71853.12224222539,-10689.33455404856,400452.3213682823
168,-0.13919999150943022,-0.0432332011848815,7.209931629933441E-20,-40553.29180729126,29183.550328988345,394715.7897236384
169,-0.13919999059972632,-0.042508187026118804,5.751266981538992E-20,-21345.439504673326,-326.1575737124429,354704.84897627326
170,-0.13919998969002245,-0.04178317286735611,6.941502703507463E-20,-7107.4081872745355,52241.82492301298,386812.1256870542
171,-0.13919998878031856,-0.04105815870859342,2.3293684591521876E-20,30023.987274439354,-1079.9157355079274,224141.849077881
172,-0.13919998787061463,-0.04033314454983072,1.1888416851081675E-20,13897.09812369401,-25084.96569215437,158993.98917986912
173,-0.13919998696091074,-0.03960813039106802,5.566618138836451E-20,-29134.13253853255,-41892.03287656632,345851.8296370033
174,-0.13889999939353073,-0.04951665722749154,3.321623353513184E-20,17972.39740962964,-36396.32319827744,266982.7905661838
175,-0.13889999848382684,-0.048791643068728845,3.9087380095895106E-20,-28014.680024605837,36211.87696955892,289347.04792160523
176,-0.1388999975741229,-0.04806662890996615,1.5986285960505852E-20,-3194.235015938805,-24166.204434832092,185753.31239172159
177,-0.13889999666441905,-0.04734161475120345,7.02231171460637E-20,56702.64364072311,33009.68568585549,387133.96605134336
178,-0.13889999484501123,-0.04589158643367806,5.1974880003793236E-20,-40164.44179566071,21129.53193233275,334743.47704942786
179,-0.1388999939353073,-0.04516657227491536,4.850704503014857E-20,-47719.14032625986,4852.257442975,322797.7849836146
180,-0.1388999930256034,-0.04444155811615266,4.6030405491281104E-20,20682.930681068287,-4042.000612019874,317202.4473727739
181,-0.1388999921158995,-0.043716543957389976,3.021227146430674E-20,-6010.309532439152,32894.03200334361,255370.42742642574
182,-0.1388999912061956,-0.042991529798627276,6.538666516913807E-20,10270.56750800631,60129.015780614944,373949.1123279658
183,-0.1388999902964917,-0.042266515639864576,7.524242577939203E-22,-4555.674352195089,5000.470786106022,40077.64127438153
184,-0.1388999893867878,-0.04154150148110188,5.1980397555030153E-20,-39403.489388159294,-33187.84223184902,333872.55214852054
185,-0.13889998847708387,-0.04081648732233919,4.6957446568365027E-20,6852.543644063881,27699.432649488717,319816.59148938925
186,-0.13889998756738,-0.04009147316357648,1.3928601393027058E-20,-20256.41350867534,-4436.153510941189,173639.78462158563
187,-0.1382999996967654,-0.04975832861374578,7.375947853234018E-20,-54911.316017637626,43588.51640628617,396265.7466511379
188,-0.13829999787735756,-0.04830830029622038,6.153222656559793E-20,-16062.203678158738,25465.92984616284,366319.3231460221
189,-0.13829999696765366,-0.04758328613745768,1.1562481367697503E-22,-210.09157708314524,1191.6268455856928,15886.931209989507
190,-0.13829999605794976,-0.04685827197869498,2.8268795576508307E-20,-36811.31614726958,6769.034189756749,246301.29511781444
191,-0.13829999514824584,-0.04613325781993229,3.897473020804011E-20,-42105.41464659668,30891.239919076892,287825.25026865915
192,-0.13829999423854195,-0.04540824366116959,7.975957732603802E-20,52654.167887700845,36749.76518485002,413512.0226518754
193,-0.13829999332883802,-0.04468322950240689,7.981798767787848E-20,-27662.16063407758,11235.2226205866,417554.8063616225
194,-0.13829999241913413,-0.04395821534364419,4.4404339728940874E-20,5883.872422213364,30150.82089441546,310721.3100894601
195,-0.13829999150943023,-0.0432332011848815,7.589643541995893E-20,25772.708874847383,48443.517892401156,404502.80209964176
196,-0.13829999059972634,-0.042508187026118804,3.3523163467042814E-20,-31745.02400613915,24543.989381436673,268311.8191553486
197,-0.13829998969002244,-0.04178317286735611,2.272840045509836E-22,3485.4282491254066,-511.1896152829163,22059.038765879508
198,-0.13829998787061462,-0.04033314454983071,2.3504682551547905E-20,16869.66868664582,22501.283917873872,225420.79567224951
199,-0.13799999939353072,-0.04951665722749154,7.891225778552289E-20,-22988.599323009825,65502.439958480725,410409.3465667637
200,-0.13799999848382682,-0.04879164306872885,5.639936963020746E-20,26387.208764965686,-24483.932927366237,350044.60173179803
201,-0.13799999757412293,-0.04806662890996615,5.561256589875488E-20,16614.481497305307,-10671.222516642938,348869.0260242895
202,-0.13799999666441903,-0.04734161475120345,4.4511121995295293E-20,-24208.03811316857,13821.101788014732,311366.04998112534
203,-0.1379999957547151,-0.04661660059244076,3.9565468891452154E-20,12656.20799425125,-19121.08516000913,293839.58751452813
204,-0.13799999484501121,-0.04589158643367806,4.358382615210585E-21,6642.5260849469605,8827.878144662804,97195.37526918936
205,-0.1379999939353073,-0.04516657227491536,3.4448105614586656E-20,26796.21740326924,30168.447009033298,272036.68801450654
206,-0.1379999930256034,-0.04444155811615266,1.7452083047132145E-20,23188.46569755665,-1491.4107609239459,194362.51156223676
207,-0.13799999211589953,-0.043716543957389976,4.660068787385791E-20,-39055.39894528285,4370.621760112888,317441.5918701123
208,-0.13799999029649168,-0.042266515639864576,2.4876122684067186E-20,31885.856053090552,-21043.889835442722,230557.8554659532
209,-0.1379999893867878,-0.04154150148110188,4.318623887652163E-20,-5146.815039221989,-16067.674070168128,307461.18077020376
210,-0.1379999884770839,-0.04081648732233918,7.478639131719003E-20,-63549.52222473493,26891.554921896008,399292.72734814486
211,-0.1373999996967654,-0.049758328613745774,2.15423713542244E-20,7146.756861480012,19865.60549448306,216451.7983178468
212,-0.13739999878706144,-0.049033314454983074,6.243672349071551E-21,2486.9824513154854,-20041.45799946426,115327.25646355172
213,-0.13739999787735757,-0.04830830029622038,4.412429025088759E-22,-4734.443457922652,-3192.115212217486,30596.749783469262
214,-0.13739999696765365,-0.04758328613745768,6.165769296036093E-20,31828.031499247172,10392.472690222821,366402.50226484734
215,-0.13739999605794978,-0.04685827197869498,6.430354717670025E-20,10587.451252216362,-31351.316202861977,374280.5039247339
216,-0.13739999514824583,-0.046133257819932286,2.0613647198248678E-20,-13891.306532953127,-8832.735152470252,212101.54274130802
217,-0.13739999332883804,-0.0446832295024069,5.636473675193123E-20,-36566.95854516027,-6944.68067926524,349807.8931428847
218,-0.13739999241913414,-0.0439582153436442,4.6754641744549166E-21,-9905.874247152862,11317.278893067476,100194.57615778888
219,-0.13739999150943025,-0.043233201184881505,4.425166170303348E-20,-1621.929857361952,-38805.68409297455,309269.6271623377
220,-0.13739999059972635,-0.042508187026118804,7.703374744114208E-20,-21372.277950672353,-24652.387598566358,409958.5605563166
221,-0.13739998969002243,-0.04178317286735611,2.395847592994509E-21,-5753.581272395004,11003.627266020505,71456.22031525936
222,-0.13739998878031853,-0.04105815870859341,3.816729681916731E-20,-29828.37558760671,26476.530519516444,286717.66569896723
223,-0.1370999993935307,-0.04951665722749154,3.7921681889758747E-20,-30880.003336139296,-28705.943120694592,285448.5868660466
224,-0.13709999848382687,-0.04879164306872885,9.8555825910389E-22,830.1153546920578,3769.3551723431847,46356.59267750181
225,-0.13709999757412292,-0.04806662890996615,5.59725545462968E-20,-21168.636885369906,3820.9204762698187,349895.9438375952
226,-0.13709999666441905,-0.04734161475120345,7.421711455201034E-21,-10847.478112340563,-539.7260248198277,127187.62513281663
227,-0.13709999484501123,-0.04589158643367806,7.422983070046933E-20,-45063.253990479745,57749.04306177576,396999.7237783677
228,-0.1370999939353073,-0.045166572274915356,4.143308818997691E-20,1320.3555153695033,-2714.748089170329,301593.7914185306
229,-0.13709999302560344,-0.04444155811615267,9.561836581283316E-21,-16225.01898901387,12926.359450482758,143398.1713551332
230,-0.13709999211589952,-0.04371654395738997,1.014336789454775E-20,18050.457827395454,6462.781384095371,147995.1526387228
