% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 15:50"
% Dimension,2
% Nodes,50000
% Expressions,2
% Description,庞加莱图
% cpl1x,cpl1y,Color,Radius
0.012388158109998977,0.013509033427289721,0,1
0.009643967974540778,0.012180045552203233,0,1
0.010418663325804663,0.014066008701347983,0,1
0.010557259795721745,0.01255068243324155,0,1
0.009908524068883064,0.013479889299522973,0,1
0.009393764231017062,0.015073960968442442,0,1
0.015126320095201318,0.012532251708114077,0,1
0.010441358456336012,0.013495598313886354,0,1
0.009799338926146704,0.014043945377448224,0,1
0.010642230315045065,0.013121912613162074,0,1
0.01020992406171921,0.014573853086884877,0,1
0.008600485037897275,0.015015065120649384,0,1
0.010188494696975324,0.014607228845378472,0,1
0.008457617353152827,0.011832654031286192,0,1
0.009857232358299411,0.01540591189516945,0,1
0.00922109866003777,0.012032618490604987,0,1
0.011819273600566496,0.008374044500607242,0,1
0.010041796529655976,0.012525857305225211,0,1
0.012671352078139473,0.010685420396781381,0,1
0.009554602248578585,0.015160803898035332,0,1
0.009496092000235119,0.01302193336687931,0,1
0.013543374307319453,0.010938580490639407,0,1
0.00972349945544951,0.013724512045877702,0,1
0.010432661105002653,0.013455148381041922,0,1
0.00982945378866107,0.013835397465903062,0,1
0.009493328563102024,0.01694702700537327,0,1
0.009884771574779938,0.014429142487738564,0,1
0.009790116111763359,0.012403141844844747,0,1
0.010213384758067207,0.014620065033288478,0,1
0.0098440261539948,0.011306440008329331,0,1
0.01039340055488201,0.012767922704940938,0,1
0.0101942430035758,0.012192195103621729,0,1
0.0069344044747926365,0.014922094337433809,0,1
0.011999980100371654,0.01474053621747936,0,1
0.010301349705458764,0.012984979619798862,0,1
0.0071109638777916775,0.014973327352181164,0,1
0.009955931734589321,0.013736446330153756,0,1
0.010540155106220351,0.013891301287654036,0,1
0.012317212879029912,0.015700025965210297,0,1
0.010402766876415375,0.014313822169394377,0,1
0.008307589298186056,0.011906365291022744,0,1
0.010312772143018097,0.014063464303906113,0,1
0.00927622057621549,0.016623392344125267,0,1
0.009898640015425501,0.01180506644079151,0,1
0.009840808072356029,0.012246315983691494,0,1
0.012792960889454634,0.012797972795932562,0,1
0.01009059411376705,0.012690871721869038,0,1
0.0067930039743390735,0.016643912221155393,0,1
0.010408713035610067,0.012740666371536055,0,1
0.011244658017797927,0.018571102247384928,0,1
0.010369632457416712,0.013391070126351972,0,1
0.009125864618945552,0.013827276948543488,0,1
0.010045463370752693,0.013949902597486515,0,1
0.010672298232889418,0.014148520487157444,0,1
0.006930432687902928,0.01359134717818383,0,1
0.008628662717309998,0.010724175249974136,0,1
0.011056264743069082,0.012070607798314568,0,1
0.010387483352437554,0.013448503604556948,0,1
0.010394418044760914,0.012128171096875896,0,1
0.01009159632341436,0.011488656571196883,0,1
0.010215999549583653,0.012854443710895112,0,1
0.010593648807414605,0.012661615107341734,0,1
0.01058862225454837,0.013382527642825328,0,1
0.012139450964523844,0.014892842176854774,0,1
0.011694623207596328,0.015322275501299283,0,1
0.010045878316035064,0.014203110553386139,0,1
0.010135933456768961,0.014396038957286472,0,1
0.010207956278329537,0.014425735104027832,0,1
0.00932628346354918,0.014130905450134275,0,1
0.00992512048771143,0.013039545830955112,0,1
0.010369006293599298,0.012413398830060452,0,1
0.010556743126066937,0.011991993523192676,0,1
0.005425542062294144,0.01446368107531245,0,1
0.010853876905204184,0.013142173505177806,0,1
0.010329997699058567,0.012715645070365428,0,1
0.011151543594014183,0.010248274155281583,0,1
0.010900601552255631,0.010903586873604652,0,1
0.009657236014472088,0.014346684379570191,0,1
0.010432888193797785,0.014051245212152383,0,1
0.010225592399747942,0.014594189333966856,0,1
0.01029420293947601,0.014918603273879828,0,1
0.012457889328778268,0.01408926571546341,0,1
0.010059331012157282,0.012256445179996144,0,1
0.010034123473365443,0.011687298155430226,0,1
0.009859440112146449,0.012847698177391486,0,1
0.011057075101609339,0.013714999977611697,0,1
0.010640138960410292,0.012532728044044168,0,1
0.009694593239090048,0.01491302414634398,0,1
0.013156779855850818,0.01280867656289655,0,1
0.010601917449263138,0.014398964287791421,0,1
0.010656978897167243,0.013604091551770014,0,1
0.01093844826895188,0.014491555275042702,0,1
0.01131147747775888,0.014306339840142701,0,1
0.015230158420078969,0.011813019733474877,0,1
0.01065167219743105,0.012433678692466452,0,1
0.010535433072357995,0.012435785506265435,0,1
0.010595695392321625,0.01303969776419207,0,1
0.006780593314520703,0.013426507186405813,0,1
0.010319464141758031,0.013140394226525057,0,1
0.009728098494422494,0.014906237137405087,0,1
0.010137545944740062,0.013198364424340978,0,1
0.010756422128532624,0.0137120366783443,0,1
0.010374092170159385,0.014335283814226031,0,1
0.01071845432459537,0.014387887502795979,0,1
0.01044215330306257,0.012009445675416201,0,1
0.01071424790359986,0.01239964366947625,0,1
0.01104078155790356,0.01293532019712252,0,1
0.010058850286082053,0.012056528435966616,0,1
0.010752940066911888,0.013019503964782067,0,1
0.012025292287768644,0.012171064651638086,0,1
0.009098962869309826,0.015429415709434029,0,1
0.010393683308464106,0.014566274471833148,0,1
0.01082224637253648,0.014189567421001146,0,1
0.01011489683613686,0.014764054351620074,0,1
0.011017544863656385,0.012781564194837312,0,1
0.00829401467723284,0.011441982282990539,0,1
0.0106908925407971,0.012734876752353096,0,1
0.007995487776663004,0.01352336566140762,0,1
0.011012826858077819,0.013739981849525346,0,1
0.011206803504396918,0.013491461002227374,0,1
0.009841885505301254,0.015774350687130092,0,1
0.010513783363371255,0.012991683434627498,0,1
0.00872473384734838,0.014731295053048862,0,1
0.012232530703547817,0.01856992491245356,0,1
0.013060826316452761,0.010746658028783098,0,1
0.014087282224226994,0.01119710531594646,0,1
0.010791623147943684,0.01298325489572322,0,1
0.011009827012927447,0.011402837542461944,0,1
0.01329754134880814,0.013806969974966896,0,1
0.007862727586803493,0.009261796048585727,0,1
0.011296752902126396,0.013768676254305947,0,1
0.009137077912979859,0.015421241765967481,0,1
0.011665733844821174,0.012605374624851451,0,1
0.011162417748847797,0.014013100503073507,0,1
0.011124105730518741,0.012240530158204537,0,1
0.015117885504901153,0.010098468819808616,0,1
0.011511635910508614,0.011266260567810606,0,1
0.012125118096374439,0.01279267072130397,0,1
0.011326829337916209,0.012307740716542257,0,1
0.011347160719011654,0.013414441053039497,0,1
0.013356180714575939,0.012890760606139159,0,1
0.014395823387443213,0.010958258997191841,0,1
0.011029690796410288,0.01408449128807778,0,1
0.012164716701169677,0.013545940540457506,0,1
0.010941483727465647,0.012966804446512985,0,1
0.014766312357602607,0.0123212925155965,0,1
0.012412359954371064,0.00951398778313864,0,1
0.01044893952600582,0.012159532877773783,0,1
0.013247055980397502,0.013716558275385546,0,1
0.010001162632293975,0.011505968728151517,0,1
0.01101502293641779,0.013265628616674888,0,1
0.013560687769947096,0.015169691163519251,0,1
0.010651468974881171,0.012347816694095348,0,1
0.011847498718944175,0.012131518110454672,0,1
0.011221509014368922,0.013034846557121357,0,1
0.007968472759744095,0.013250979901206833,0,1
0.01129416912289139,0.01349847776048048,0,1
0.009328363873851294,0.016634810157723036,0,1
0.011527086230060076,0.014756515890899938,0,1
0.012489190982959603,0.010940864803009202,0,1
0.011284377656406957,0.011830213222334995,0,1
0.011326635820230706,0.013730955624238934,0,1
0.01153404497907218,0.012667244170840794,0,1
0.011265078208210808,0.013215126012579032,0,1
0.01162773489938155,0.014402761353413946,0,1
0.012574869578880076,0.01564155979916353,0,1
0.016100704180583954,0.01453387943997122,0,1
0.014039561234469726,0.012108259635950554,0,1
0.012323211515200229,0.012470120786378781,0,1
0.011917139536592071,0.009502889335065797,0,1
0.011746305506893933,0.012774562327234562,0,1
0.011912030440655636,0.012000835649755093,0,1
0.012533697209810232,0.015117769161626552,0,1
0.011226354535068003,0.013725925693276984,0,1
0.011983575468967956,0.013194980387620663,0,1
0.011319857606926989,0.011667770413884778,0,1
0.00814487778696114,0.010467505537915691,0,1
0.01303083491156444,0.012129925757805304,0,1
0.013035721043033495,0.012995634176982053,0,1
0.010920523436915224,0.013340829905700256,0,1
0.011626034245312954,0.013452885713793914,0,1
0.011149474745119257,0.010416932835963719,0,1
0.011119454653859948,0.012958279789844093,0,1
0.012919570665762155,0.013995902747216755,0,1
0.011421706190003274,0.012063976771376194,0,1
0.010867646207105812,0.01303167541401557,0,1
0.015247020990350205,0.010697989111149372,0,1
0.012498572316239288,0.012327589353379772,0,1
0.01163880693015516,0.012565800858943524,0,1
0.01159639689691885,0.012757447794686301,0,1
0.01243184176942976,0.012481894492706792,0,1
0.00801149875597243,0.010326212109689103,0,1
0.013799048974317591,0.012581022229842915,0,1
0.011653971362779944,0.012757740102024493,0,1
0.010097282932916035,0.009173238798800585,0,1
0.012027751868983949,0.012647226401876597,0,1
0.012118161491437218,0.012921892909515365,0,1
0.012025843327358088,0.013441146341483415,0,1
0.013592432829031335,0.00886595718128154,0,1
0.010636231496865538,0.01351548649494655,0,1
0.011122644150588378,0.013153258119424992,0,1
0.012556027489441512,0.012640713449744153,0,1
