% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 18:22"
% Dimension,2
% Nodes,10000
% Expressions,2
% Description,庞加莱图
% cpl1x,cpl1y,Color,Radius
0.011868145043318087,0.012941390374144992,0,1
0.009658728791625869,0.012527552888382745,0,1
0.010527843242820262,0.014225208946231877,0,1
0.010546324026648674,0.013345519591465783,0,1
0.00991443987303667,0.014798112871555913,0,1
0.009953470696847745,0.01561142717940269,0,1
0.01414986406466948,0.01391512356757711,0,1
0.010832692793266579,0.012495434127789336,0,1
0.010080133675450742,0.012961216284666595,0,1
0.01102148842716619,0.012335155310745975,0,1
0.010340006702680052,0.013650146921565779,0,1
0.00949994073794313,0.014607428990578233,0,1
0.010600358567190266,0.012850773723653118,0,1
0.009104755030895298,0.010691665900617079,0,1
0.010142795377621527,0.013733976257310794,0,1
0.009336110068703272,0.013479605500239064,0,1
0.011595777560251595,0.011015489975975571,0,1
0.010222146236069688,0.013967762674918551,0,1
0.012317747292748408,0.010742990587121007,0,1
0.01044562183396155,0.014430327652045476,0,1
0.01070289629941725,0.013313588361578898,0,1
0.013153316546229116,0.011716452212134845,0,1
0.01089689238619342,0.014047704176400274,0,1
0.010751171839707375,0.01272000086603034,0,1
0.010838082076957523,0.013209574333407584,0,1
0.01072822057434531,0.015668898848182095,0,1
0.010418747197148779,0.01426263806569979,0,1
0.010592363819822545,0.010919016077494103,0,1
0.01131706909614234,0.012707081326411334,0,1
0.010996864936310628,0.013509817976434543,0,1
0.011323827908132035,0.014892123533910399,0,1
0.011375324149349275,0.01295358200455425,0,1
0.00904507545877859,0.014833484091503818,0,1
0.012710558406626406,0.014518118983588249,0,1
0.011197877678197955,0.012640260390206605,0,1
0.00934824426836019,0.014556964015946305,0,1
0.01157852323204601,0.01347251133105281,0,1
0.012095755198006772,0.012946680222186204,0,1
0.013264531742316146,0.014086044596346402,0,1
0.011963794207205085,0.014191128030313471,0,1
0.010132197285458933,0.010975893295522973,0,1
0.011962979947551921,0.01267497042450512,0,1
0.011663003434321244,0.013877525676074512,0,1
0.011947439735027189,0.013088498293518089,0,1
0.011600134037819463,0.012798277295964755,0,1
0.01570767293613283,0.00717719791817343,0,1
0.0138994321242617,0.007562340580652796,0,1
0.01169371887956848,0.011158923614303594,0,1
0.0148016061229417,0.007812725286469238,0,1
0.015693600415697024,0.012936774236516091,0,1
0.014687852650295055,0.009859124339552714,0,1
0.01410367328125182,0.00985751680895452,0,1
0.013429057172202698,0.00706567764968116,0,1
0.014638595647181368,0.007681577897933956,0,1
0.011847184204297246,0.00776792453404005,0,1
0.013051957696700004,0.005700836036445192,0,1
0.016023220970675885,0.009335487741921512,0,1
0.014969899608861978,0.010941049889549795,0,1
0.014619900662805954,0.006368949084203761,0,1
0.014199037977459195,0.006121217567097642,0,1
0.015088420419397224,0.007739506533257429,0,1
0.015501096083827801,0.008241214599094805,0,1
0.015375407869546916,0.00931645967088463,0,1
0.015877058953382588,0.008205777036012349,0,1
0.015554408393175217,0.008506166429789817,0,1
0.013947044651542865,0.008485214058889683,0,1
0.0142694854758554,0.0089234995103377,0,1
0.014439203458972514,0.008799793289175687,0,1
0.013231969050147625,0.006357277552065776,0,1
0.014209979202324093,0.008655837435385014,0,1
0.014970196667382182,0.008176358319213019,0,1
0.01528353378974132,0.008218478706991382,0,1
0.011712414976852045,0.010528287387172796,0,1
0.015490098114932613,0.007627605356168543,0,1
0.014990588222069208,0.007079801848718313,0,1
0.015630987172332116,0.0056718701407633765,0,1
0.015171854683957778,0.005207738914651182,0,1
0.014227302583818708,0.008107509499452485,0,1
0.015474254278333103,0.007543825690398003,0,1
0.015106866916047294,0.008960587901291612,0,1
0.015339482189370736,0.007325086818950447,0,1
0.01705536009575197,0.00893954975661688,0,1
0.014742155592814343,0.007804341022139644,0,1
0.015164600090796425,0.006642869645341993,0,1
0.01467559786983879,0.007590877311520225,0,1
0.016276072841915745,0.008206583968206822,0,1
0.015965611530142598,0.006334223479582428,0,1
0.01548168688644435,0.008826530509320876,0,1
0.01761279340335578,0.006335500789437274,0,1
0.01599625929548992,0.008602360350841316,0,1
0.01659172187340851,0.006271891931114958,0,1
0.014752508200824063,0.010035990357832118,0,1
0.015266675616661509,0.009921571851725798,0,1
0.01741810944850172,0.009361549427648747,0,1
0.012996056044708803,0.010342996785071674,0,1
0.013142221916814753,0.010006781457591459,0,1
0.012450749399506569,0.009949733636438338,0,1
0.009199308531144142,0.0101535512770893,0,1
0.013828706739938437,0.009759050024055364,0,1
0.01341950452828676,0.011298406940014334,0,1
0.013517539472859295,0.010066789647222706,0,1
0.01352449556223203,0.009544084208918918,0,1
0.012076694039925378,0.010144005109055422,0,1
0.012113431838152966,0.010050979019063102,0,1
0.011263362507368039,0.009225451577992202,0,1
0.013571286739376725,0.010276657222968052,0,1
0.014025986363277938,0.011214817359453655,0,1
0.012294370117662977,0.009131043784518065,0,1
0.012520833763802107,0.00999702658430389,0,1
0.01274399056819969,0.009355133592229455,0,1
0.010780842294154134,0.01142163817539766,0,1
0.013462383820804688,0.011854073778132218,0,1
0.013349308711499116,0.010351547516023789,0,1
0.01270710764144036,0.010512930439624457,0,1
