% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 18:36"
% Dimension,1
% Nodes,1000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
17,0.015992064626523948,0.004213867564589774,6.920047421089732E-20,-27996.053812163147,65949.82429959519,383143.4903601569
18,0.01668515009028152,0.0044354659230521065,3.112852183055005E-20,-31601.527508074905,-31779.802566344242,257556.22238610112
19,0.016873263389884346,0.005112771900167099,6.421106074316242E-20,-48120.659592935,38275.77321780742,370401.1861864832
20,0.01634371560292986,0.0055610245851458765,6.012494422597983E-20,7819.767595854502,-49219.10104091037,359892.7593556682
21,0.015795542634130022,0.0012927456303743789,3.690689063232833E-20,41112.61595369611,-6489.457358663533,281599.13621418294
22,0.016623156453416315,0.00207791241006623,7.277543814072367E-20,-53288.383922883775,38291.177608611666,394303.40588828025
23,0.016389974251932712,0.001426429043311352,3.4975614139611603E-20,28741.725125884892,-34794.52058298275,273410.86771298625
24,0.016738444770996935,9.073704779694579E-4,3.597834801887965E-20,-25245.63670950288,21649.102007980382,279080.20333483
25,0.017345655286054515,0.0010423125024304207,3.939659248506187E-20,14018.782698290608,740.1762106740571,293767.9144123072
26,-0.012507447333387411,0.010343205513737123,6.07935170678623E-20,9649.330190833389,-59468.26015836882,360339.78042606986
27,-0.014099802154056632,0.010449867585528834,2.297852281361079E-20,-18788.381217957773,6553.078376247552,223728.08826236136
28,-0.013203373233721947,0.010875032760220242,6.558667714646354E-20,7433.9362193631205,37483.00534549414,377541.5785235426
29,-0.012980536674012649,0.011813696519031337,2.4428501087488975E-20,11714.914219719993,-9790.462064810336,231085.67921788053
30,-0.003959922643215431,0.0171758400852503,3.7355380125239376E-20,28191.188346007562,41578.95272290463,281942.4689697048
31,-0.004149434787201527,0.015984087195379502,1.729436768312049E-20,7480.820842779648,24618.259716765173,193153.85476568475
32,-0.004403249534357973,0.016681161374709305,3.138792627805524E-20,18328.316431827316,44051.988948736784,258141.1375589326
33,-0.004589034211507128,0.015477120673438639,6.882760368288025E-20,53581.05676410647,-42612.93590540167,382657.3547876787
34,-0.005274993449295297,0.015642652708027845,5.956740125007942E-20,-40898.02949072368,-39692.281975497914,357119.35909211665
35,-0.005528808196451743,0.016339726887357645,3.1931982646384386E-20,-18500.443791451442,9572.757344919844,263958.2217641255
36,-0.0014920227518845192,0.016195669225184096,6.469738211265793E-20,56422.97677315164,-35691.202689102785,370928.5534890826
37,-0.002571311655563792,0.017368692359361733,3.5596231065633746E-20,15935.663625984154,-29947.756266890134,277492.3799812483
38,-0.0016272216802653105,0.017044912979700656,1.5336371953904397E-20,10100.056976186996,8793.147621703396,183008.8810780108
39,-8.154987574186408E-4,0.017541624835732652,5.963777027349429E-20,-46605.75260254387,-37024.56756253967,356922.88445190486
40,-0.012066759082117837,0.012843416428505035,2.4621874000187997E-20,12076.667294111845,27890.246489847697,230509.28177625837
41,-0.011181978009600736,0.013619371468146544,7.741362852102217E-20,28607.721046692626,32728.740090245497,409969.225749167
42,-0.011394734673329148,0.01294567610545419,5.802985240575685E-21,1322.1588650309977,-7003.389848485383,112649.362518206
43,-0.010485515384327479,0.013691853092150173,5.241482390814266E-20,23494.064224931433,-53339.14564242505,334187.9749045302
44,-0.010018101567105682,0.013110491388758468,4.4522012940939124E-20,11772.926430121157,6893.728916148562,312351.6856471606
45,-0.01024715037515714,0.01245664806136313,1.8754886188761343E-20,-16603.270911350803,-942.6290494562405,202238.71513615805
46,-0.007254444050433546,0.014032534145781034,6.771677741875497E-20,-44158.9291936532,-4154.3682690184505,383023.91302298533
47,-0.008289953228911927,0.01452493589478068,4.8788609251185317E-20,4091.7932108908476,-1112.2983695306086,327260.11065792764
48,-0.00760102759400669,0.014549396656146225,7.939038479132063E-20,46498.80221113744,-54709.10509686073,411277.454854475
49,-0.0072526324249848565,0.015079395416033125,2.1183841806503672E-20,11947.781186701794,-19563.275507193033,214439.83962513314
50,-0.007605269046247735,0.015607582438242154,7.97888897192722E-20,-16506.628199370538,-73227.6935650025,411757.8609532059
51,0.009328900298731804,0.01495305826953794,3.139057867275788E-20,23.02425539740017,47998.01815405041,258099.5252741975
52,0.00830370479427789,0.014267818397811176,7.338393353337824E-20,17273.428556094997,-1986.4237582548865,401017.07708495844
53,0.008649465632857794,0.014924564168504949,2.404659670931397E-20,-22446.286710112545,-4970.864749799573,228619.01346780692
54,0.008309738727873946,0.015541491326321903,2.995115243774472E-21,4888.893830125718,-107.50092275239841,80944.28187337656
55,0.007612144828930719,0.015479023689757399,6.754030607397148E-20,59482.547389634114,11342.698875390977,380289.7695623892
56,0.0029231518597601235,0.017376623101877063,7.292511537623602E-20,28917.098842513526,59782.67597221766,394587.75488918094
57,0.0023182030900744236,0.01632656777011414,1.9843609037755595E-20,34655.04471988095,7591.659659326271,205690.98318392385
58,0.0023329997745312856,0.01708207262682281,4.4731657063972876E-21,79.77517687103325,18034.022993712202,97446.2573213441
59,0.0017267923933215966,0.016019238397805,2.556745333351724E-20,14823.283865985497,-32921.76597359042,234159.60794694923
60,0.001147661157977654,0.01644185608769476,3.999459910917725E-21,-3113.3050191618167,-16194.441239848738,92244.3159025193
61,0.0011624578424345162,0.01719736094440343,3.122424111204541E-20,33850.70341841242,-24975.164724266873,258426.67470810257
62,0.004824620717848853,0.015542554200489932,1.837428248098235E-20,10843.438892771832,-16508.88669413048,199878.2183020379
63,0.0042724425254440064,0.017032761372371346,4.736981562843357E-20,-6578.8730318906,-2657.4472759200653,322415.5800536485
64,0.005022076854086879,0.016374524263284944,7.499148004413223E-20,-26341.017171059426,-19472.17532112819,404442.1079965631
65,0.005960780518584653,0.01652060964134385,5.248889129384406E-20,-37206.058698243985,-41112.82142495411,334912.97473803995
66,-0.01631584507753579,-0.0016181233248111204,2.3177913491526807E-20,-31287.731436411923,15756.619773263274,222846.9875528655
67,-0.017398736322449655,-0.0026028367987954502,2.3896978887140702E-20,-29022.409390109333,16479.250259035816,226611.65312460435
68,-0.017105000905876504,-0.0016902719667286142,2.710053136343126E-20,-42195.606821634196,-5261.847982014177,240191.72813244845
69,-0.017571668798820574,-8.47023900650292E-4,1.008619767023076E-20,-23351.663171829547,-10722.695937488801,146575.413665293
70,-0.016067894606584705,0.007251287481128607,5.2800360040804075E-21,-7741.407530391142,14436.16224077161,106415.16580891341
71,-0.015547408620863767,0.008306767518124893,2.1833669094452377E-20,-3323.802796972481,7339.281900370834,218796.07591361954
72,-0.015490858278841153,0.007606202409432594,4.1935090982315E-20,-4121.096301299183,23534.101858997874,302488.32437515707
73,-0.0149363987575887,0.00864352321335967,7.805580412970085E-20,71315.89927475012,-27750.67619362633,406839.2775793155
74,-0.014291487575978692,0.008291819955281622,1.7690223380672863E-20,16046.914845268193,9211.079756919002,196207.0367987118
75,-0.014257586257643748,0.007603361001968795,8.611979777291302E-21,-1850.5571486231363,-8835.664722081514,137209.45353860708
76,-0.015693539109424472,0.0047557935049317174,7.208331993739871E-20,-8966.990983344145,49571.78949397029,394618.4294662727
77,-0.01707050759960498,0.004255235722214734,5.952843633246685E-20,-6400.845343068614,57882.676245346425,356798.87736571726
78,-0.01645001671775221,0.004987663247628322,7.381498432967316E-21,-14980.717406321666,8838.585741485262,126110.3371895543
79,-0.01655835586857748,0.005943573715355392,2.9345488608635406E-20,-8254.34964640201,-27339.515084970037,252217.21488532043
80,-0.01762113670954802,5.527515334590136E-4,2.171463683103178E-20,-19942.68067292048,19354.660143038047,216570.96411819104
81,-0.01754418508373206,0.0017270693001277544,3.941064643177295E-20,8808.271364389053,-25917.595085229164,292879.17336470896
82,-0.017225234889422864,0.0011038249182193725,6.170667054023658E-20,-40775.74481856305,-38921.551144223136,363732.9394198988
83,-0.016497603977733637,0.0010303953095473599,2.4126852118648397E-20,-39698.354418345814,-8505.282791735093,226546.02859862207
84,-0.016088923260353594,0.0015802100827837287,5.0895149001714817E-20,15173.021924517388,21097.86060362438,333266.8596378268
85,-0.00933417745288112,-0.014967672340042612,1.696906326341502E-20,-25737.29115903433,3245.9570516582003,191267.5372551787
86,-0.008324813410875135,-0.014326274679829854,4.350480029541707E-20,-22966.687424511387,-30436.08072661434,306696.18746438844
87,-0.008660019941156415,-0.014953792309514291,1.527837362520252E-20,3523.9590682443268,-19196.539818406665,182107.98506463497
88,-0.007644602821460691,-0.014301070137457697,6.154000749706905E-20,16033.681108599612,-31364.661888252016,365885.8626962638
89,-0.007287492606948057,-0.014880734201082303,5.806358942181472E-20,-56342.53551369067,20022.66762362644,352001.85359850904
90,-0.007622699137229341,-0.015508251830766737,2.106667799341739E-20,-4313.154671265408,33896.22727612404,212332.57188367486
91,-0.004855058214659861,-0.015424096378391214,2.489356898005256E-20,12441.753461236778,-38973.116315598585,230176.1409759902
92,-0.004280051899646758,-0.017003146916846668,3.708301538355772E-20,-23849.739763842943,-15096.017997634042,283937.35577771027
93,-0.005037295602492385,-0.016315295352235585,1.4243242363710404E-20,19883.938444882133,-2723.1794981040084,175695.15633549396
94,-0.005968389892787413,-0.01649099518581917,7.547501369378926E-20,-69608.7534475414,7681.496391493548,401003.32076511486
95,-0.0028951871995612183,-0.01738686414539932,2.926354198144449E-20,-20557.439457606528,35096.02559911355,250189.62960159278
96,-0.0022063444492787985,-0.016367531944203158,3.1839667966468825E-20,23779.381116155593,20297.04032588584,262540.9262499556
97,-0.002277070454133477,-0.017102554713867322,2.7271350301973184E-21,-389.7047244439429,3064.666669663728,77317.42894832842
98,-0.001586969092327066,-0.01607044361541627,6.947346332789459E-20,64405.475987743215,-9553.213606734615,385087.15872678434
99,-0.0010358025171820309,-0.016482820261783777,2.418630453136296E-20,-27667.128116448774,-14476.990801048281,228313.11598745716
100,-0.0011065285220367093,-0.017217843031447938,7.588468326030472E-20,12536.497683918877,-21430.148148579592,407420.02267260576
101,-0.014363222946243717,-0.010230656079045337,3.847807702967848E-20,36778.09485369182,25019.52447285261,287230.61098095914
102,-0.013220301566145377,-0.009947443866828982,2.5112536101309648E-20,14441.256849116611,-17932.231376295542,233677.96710486594
103,-0.013746758180843621,-0.01045018653418914,2.034665176729902E-20,-18088.84349740595,10292.76293025644,210329.94913265138
104,-0.01364682401249326,-0.011164313584531575,2.7539389850175396E-20,-5893.620256821958,17395.71795431882,245206.86446058346
105,-0.013000581194147634,-0.011359405823190807,2.4395210190986686E-20,-23265.12038164669,-15746.402113697533,229720.2149093704
106,-0.010437719431889316,-0.012659141572754296,2.933582830511184E-20,-30924.953859330046,-1676.8702080340765,251890.3186693516
107,-0.010473496065066864,-0.01413772571389837,2.3169850200925698E-20,18519.986493264743,32014.674330389982,222491.21450115892
108,-0.010922289719296324,-0.013279220353405402,1.1741783077160476E-20,-15456.868522616507,-18049.539635170862,158791.77298096134
109,-0.01183732499856937,-0.01301846023385439,2.9396846811883474E-20,-11605.208652646752,-5545.000066974204,253725.12238316066
110,0.007320243049476065,-0.014010082672491278,4.792752070797799E-20,-38785.59156410632,36993.355809453395,319927.7732075356
111,0.008327552656936231,-0.014512106481472243,5.975545821172574E-20,33368.88846963707,-43934.99802423766,357982.51532603736
112,0.007648026879037063,-0.014533359889510685,1.6661960515280194E-20,-16324.70659619676,31002.29913934322,188027.44787885706
113,0.007290231853009155,-0.015066566002724695,3.635553859247953E-20,-1555.4070053621397,-7551.079236010166,282418.98453205335
114,0.007624068760259889,-0.015601167731587933,4.22275738457084E-20,29638.896499728937,-23438.070466419063,302133.03818061907
115,0.0013739988440774006,-0.01577796415301334,4.217725874485406E-20,-12916.778570869692,-23755.525181605342,303101.5397540473
116,0.002124342817896525,-0.016613111607063923,6.309244201187857E-20,48633.162035700414,16769.493742100232,368612.6783114189
117,0.001484467053099224,-0.01637741819399223,2.4894087201646556E-20,-14589.713574070709,6638.838803361651,233235.84792111386
118,9.538008857997557E-4,-0.016728399924644546,7.897274135332593E-20,38464.539685232405,-10440.597273589467,414486.3005324893
119,0.0010655277063455698,-0.017340632862878323,3.832593261354253E-20,-17450.064685170742,-39520.24209955041,286844.27139032667
120,0.003975586021931987,-0.01717188223782449,4.2568026856456185E-20,-16126.317526085375,-6350.498327958667,305220.03471999726
121,0.004212088302067728,-0.015968255805676262,6.440559174368936E-20,16743.346422144135,-42296.29046547703,373276.6464947988
122,0.004434576291791082,-0.016673245679857684,6.244350532578951E-21,-5233.684968894067,-12621.994567468924,116288.44478815961
123,0.005112327084536583,-0.01686731118467243,5.85648220910807E-20,45735.87077730622,-18981.85074162673,355146.56985905604
124,0.00556013495388485,-0.016331811192506016,7.335049756694494E-20,-23784.956532851596,-67932.12475492926,394795.0175315673
125,0.015352073857743048,-0.004655416536570929,6.20619586083592E-20,-41299.47344345307,30213.64267181918,365569.05746509327
126,0.016303938368084844,-0.004330274561706278,6.935819063477915E-20,-52195.160499604455,22264.825902130324,386080.6999157784
127,0.015876934639320307,-0.004815083929638066,3.489859101113373E-20,5262.308262753526,-37544.044336813786,274196.81590133114
128,0.015962503880733173,-0.005455833223800046,7.036378713814306E-20,-264.7237849242126,22959.103467132427,392376.0868029662
129,0.01649965247371031,-0.005619228083704125,5.615748538795975E-20,-56596.74342920821,-14695.951348438888,346232.02573313855
130,0.017399842567367086,-0.0029233524927122024,7.961852518100031E-20,45426.10136905845,54614.23150736376,412018.2206887188
131,0.016419445632074228,-0.0023190056218827327,2.497076697958779E-20,25962.4358727497,33498.65811518613,230278.1790408982
132,0.01712851155780286,-0.0023334010404354433,7.740764576779937E-20,25236.127973932376,-24965.65653277458,410720.1683795223
133,0.01755346757671236,-0.0017565863951874057,5.637494796952006E-20,-13502.181905154242,31125.428969310502,350174.4182292715
134,0.01724379987538347,-0.001162859108338675,2.3961007638273304E-20,16181.46972408843,-10709.329925994994,228540.4887416809
135,0.016080735418546613,-0.007244326282347007,2.784391591074793E-20,38058.85504932154,12372.795905278626,243989.31848212564
136,0.015560249432825675,-0.008299806319343298,7.963784728361374E-20,-56413.89296054068,35487.898346130256,412802.3294520521
137,0.01551653990276495,-0.007592280011869418,5.821645734569771E-20,-9632.294125888428,31715.973755163453,355974.2070115249
138,0.014897310345078721,-0.00722665435622821,5.524562208553178E-20,-26078.66389812426,4774.193881575045,347261.9497318333
139,0.01432179031745322,-0.00756855500806088,5.54694536227617E-20,-6103.095420380741,20053.042462777314,348347.2531571606
140,0.01019598261160928,-0.014339041136306793,2.1107418148226838E-20,18252.011159348913,4561.615847049635,214448.55059602516
141,0.009808749997084766,-0.013123574326397653,5.535981055605167E-20,-55346.67037620539,20314.173469589943,343611.0249177864
142,0.009421517382560248,-0.011908107516488511,7.651969716871853E-20,-47287.917008401586,43718.190845895246,404789.15007969434
143,0.010380839599317028,-0.013698394560969763,2.8788097172958087E-20,-26786.97720870033,-8946.036023178256,249815.4523897808
144,0.011129640117095514,-0.013622642202556334,4.9321433711952725E-20,-35599.569244719496,-37477.108476158166,324984.81714691623
145,0.010717969286086435,-0.012377397339701668,2.0270199425634853E-20,-11111.67445788625,24978.647226761015,209180.73211084135
146,0.011290058888318695,-0.012952217574273775,6.826460064630713E-20,-62585.83067332619,8946.520241111255,381942.8296333502
147,0.012818393331399,-0.012048936053977851,7.54452945716934E-20,-17059.200594234982,50884.239968978334,403438.441090267
148,0.012264222013638384,-0.01085602874354735,9.72210674610079E-21,-13403.808512463596,-20764.48199281589,143994.53889505722
149,0.012895629911242134,-0.011359088617049156,7.401481955286444E-20,-31406.37192754376,-4277.059868895305,401867.5036844467
150,0.012331532575833012,-0.010158035234457134,5.536066243061556E-20,31242.918056537117,48650.32791827174,343807.1436327758
151,0.013010399000334374,-0.00994680945454568,2.0491107130750278E-21,-1853.7864008212873,-6423.749262120669,66739.7904769176
152,0.013641806897938124,-0.010449869328047484,6.229644838540417E-20,-47225.64317651746,-20499.447877138948,366228.87357267324
153,-0.017190525757904335,-0.003970639045587634,4.1621571593559836E-20,22513.599375617167,-2479.268807731575,301444.3101379362
154,-0.016042829885995643,-0.004192300396690293,3.895366338170798E-20,-37677.10932098909,31417.066533267487,288301.22897456714
155,-0.016710532720017372,-0.004424682339102366,2.4036828599074454E-20,-1158.9118444072221,23792.154150795966,228487.07336338412
156,-0.016885954704752272,-0.005107380108192227,7.810707436216494E-20,45171.892578260406,-5115.646740894964,411606.79171670094
157,-0.01636909823266571,-0.005550241001196132,3.296026306500257E-20,-26537.76524971512,-36572.28999540793,265186.13807222375
158,-0.014501902247550847,-0.007663944448884171,6.930994801098791E-20,29714.426711805107,-54897.65897918589,385065.8979115546
159,-0.015090087838002534,-0.00904421323751541,4.6784983432103044E-20,-12248.36195585379,-35839.18384936704,318250.9405662824
160,-0.01517974911902774,-0.008070003047608763,6.63108467209422E-20,-19724.408963012724,53603.41676641703,377260.44338309503
161,-0.015921777119881207,-0.007488232031624794,9.970325223543833E-21,678.9579251505812,-10268.313420241278,147595.14472977386
162,0.01060609414918447,0.011519352596723272,5.141385448225134E-20,-2905.4350143602437,-32388.910910162132,334400.1981689096
163,0.012030979272195442,0.012000320130231364,5.125675914343926E-21,3527.6993786878584,-1201.3641253420217,106017.58503122021
164,0.011334036483033036,0.01127271819910487,3.2434890727732495E-20,-7808.333468260648,-45703.48507566295,262796.9195621804
165,0.011365036027719197,0.010298481870359977,4.437414501004967E-20,-15515.567136343003,-46563.2258376605,308246.9542547576
166,0.013472826837821257,0.007556038771088831,6.057586905182372E-20,-27245.59797661817,-44348.622320777846,360953.4104172561
167,0.012752793316883034,0.008346033037159022,7.544365343169372E-20,-71853.12224222539,-10689.33455404856,400452.3213682823
168,0.013389517540422495,0.008157814798773153,7.209941153809234E-20,-40553.29180729126,29183.550328988345,394715.7897236384
169,0.013942932466563189,0.008571372588071608,5.751273041507488E-20,-21345.439504673326,-326.1575737124429,354704.84897627326
170,0.013859623169164424,0.009173148615755931,6.94151153200492E-20,-7107.4081872745355,52241.82492301298,386812.1256870542
171,0.014164677526333935,0.006490278522345434,2.329369453549866E-20,30023.987274439354,-1079.9157355079274,224141.849077881
172,0.015701525251325503,0.006457298041928993,1.1888419432816927E-20,13897.09812369401,-25084.96569215437,158993.98917986912
173,0.014773218917447848,0.00602629430128636,5.566623815833073E-20,-29134.13253853255,-41892.03287656632,345851.8296370033
174,0.014453453974684106,0.0051313063395846525,3.3216253748616526E-20,17972.39740962964,-36396.32319827744,266982.7905661838
175,0.015361692894147322,0.0017630281351867097,3.90874080818097E-20,-28014.680024605837,36211.87696955892,289347.04792160523
176,0.015003045811066137,0.0027885004972187807,1.5986290644568173E-20,-3194.235015938805,-24166.204434832092,185753.31239172159
177,0.015513755507130729,0.002366154978586687,7.022320749539859E-20,56702.64364072311,33009.68568585549,387133.96605134336
178,0.016176527816178732,0.0025469363033545707,5.197492949772303E-20,-40164.44179566071,21129.53193233275,334743.47704942786
179,0.01632859042916214,0.003150063146754548,4.8507088133108843E-20,-47719.14032625986,4852.257442975,322797.7849836146
180,0.014301706980998809,-0.0038718186187899004,4.60304443216165E-20,20682.930681068287,-4042.000612019874,317202.4473727739
181,0.01274267508134223,-0.00339050866248494,3.0212288184283214E-20,-6010.309532439152,32894.03200334361,255370.42742642574
182,0.013768009011565259,-0.00324540311618471,6.538674349926698E-20,10270.56750800631,60129.015780614944,373949.1123279658
183,0.014259644972354737,-0.00247388206727929,7.524242695401711E-22,-4555.674352195089,5000.470786106022,40077.64127438153
184,0.015468743655699066,7.129942249036953E-4,5.1980447066855635E-20,-39403.489388159294,-33187.84223184902,333872.55214852054
185,0.016398866895311098,3.263604609747845E-4,4.6957486976524134E-20,6852.543644063881,27699.432649488717,319816.59148938925
186,0.01572785703023422,2.660871580206581E-4,1.3928604952561347E-20,-20256.41350867534,-4436.153510941189,173639.78462158563
187,0.015315960539692499,-2.4109321181650534E-4,7.375957821093749E-20,-54911.316017637626,43588.51640628617,396265.7466511379
188,0.015575073914227654,-6.880002786995422E-4,6.153229593217586E-20,-16062.203678158738,25465.92984616284,366319.3231460221
189,0.01402874847552994,-0.004730332655274994,1.1562481239342362E-22,-210.09157708314524,1191.6268455856928,15886.931209989507
190,0.01316781095047926,-0.005907938213219666,2.8268810216244525E-20,-36811.31614726958,6769.034189756749,246301.29511781444
191,0.01322209200062752,-0.004962431189154898,3.897475804524176E-20,-42105.41464659668,30891.239919076892,287825.25026865915
192,0.012469716575873362,-0.004249022698970034,7.975969388795294E-20,52654.167887700845,36749.76518485002,413512.0226518754
193,0.011057973760365826,-0.006124382832685168,7.981810441046963E-20,-27662.16063407758,11235.2226205866,417554.8063616225
194,0.01172702289708233,-0.004597535243322577,4.4404375851961833E-20,5883.872422213364,30150.82089441546,310721.3100894601
195,0.011736704643045463,-0.005659456277859985,7.589654096003435E-20,25772.708874847383,48443.517892401156,404502.80209964176
196,0.01242511727168823,-0.006256450757572207,3.3523184065828485E-20,-31745.02400613915,24543.989381436673,268311.8191553486
197,0.010498367776002259,-0.009301489032222662,2.272840126740931E-22,3485.4282491254066,-511.1896152829163,22059.038765879508
198,0.009754307244749698,-0.010026886464926998,2.3504692681288294E-20,16869.66868664582,22501.283917873872,225420.79567224951
199,0.009901549390982981,-0.009429339717894414,7.891237187509964E-20,-22988.599323009825,65502.439958480725,410409.3465667637
200,0.009451973152196985,-0.008959643656533584,5.639942790247138E-20,26387.208764965686,-24483.932927366237,350044.60173179803
201,0.00885515476717771,-0.009087494342205337,5.561262256305379E-20,16614.481497305307,-10671.222516642938,348869.0260242895
202,0.010954281262016217,-0.00706405352231279,4.4511158293912E-20,-24208.03811316857,13821.101788014732,311366.04998112534
203,0.01232142477333862,-0.007196121447199832,3.9565497571025194E-20,12656.20799425125,-19121.08516000913,293839.58751452813
204,0.011529319646346242,-0.00753879765711523,4.358382960801399E-21,6642.5260849469605,8827.878144662804,97195.37526918936
205,0.010094693326895336,-0.007279829686012666,3.4448127354965236E-20,26796.21740326924,30168.447009033298,272036.68801450654
206,0.01045266496856301,-0.008571994165532943,1.745208862518683E-20,23188.46569755665,-1491.4107609239459,194362.51156223676
207,0.009810143776104481,-0.007970349984514978,4.66007276647334E-20,-39055.39894528285,4370.621760112888,317441.5918701123
208,0.008883073032855102,-0.008059226101999327,2.487613403022359E-20,31885.856053090552,-21043.889835442722,230557.8554659532
209,-0.012305476536755466,0.009520171316571726,4.3186273042266806E-20,-5146.815039221989,-16067.674070168128,307461.18077020376
210,-0.012695993914471574,0.008551004200179187,7.478649379149402E-20,-63549.52222473493,26891.554921896008,399292.72734814486
211,-0.012784542613985298,0.009216745257647168,2.154237985039358E-20,7146.756861480012,19865.60549448306,216451.7983178468
212,-0.013352157390728854,0.009579060256190583,6.243673072531122E-21,2486.9824513154854,-20041.45799946426,115327.25646355172
213,-0.013831223467958686,0.009275634197266023,4.412429074516003E-22,-4734.443457922652,-3192.115212217486,30596.749783469262
214,-0.012991748610866785,0.006268412262830719,6.165776260984154E-20,31828.031499247172,10392.472690222821,366402.50226484734
215,-0.012320596456937729,0.005120887993642926,6.430362293142907E-20,10587.451252216362,-31351.316202861977,374280.5039247339
216,-0.012985534629059608,0.005620728499342772,2.0613654982512865E-20,-13891.306532953127,-8832.735152470252,212101.54274130802
217,-0.013644258819374304,0.005472885241554673,5.63647949634864E-20,-36566.95854516027,-6944.68067926524,349807.8931428847
218,-0.013638044837567129,0.004825201478066728,4.675464568081471E-21,-9905.874247152862,11317.278893067476,100194.57615778888
219,-0.014482299683842662,0.004068537235447333,4.425169758162836E-20,-1621.929857361952,-38805.68409297455,309269.6271623377
220,-0.013158637321406088,0.003716539987535585,7.703385615919177E-20,-21372.277950672353,-24652.387598566358,409958.5605563166
221,-0.014009106149488802,0.003607559508404137,2.3958476998410213E-21,-5753.581272395004,11003.627266020505,71456.22031525936
222,-0.012685443787052228,0.0032555622604923894,3.8167323509751043E-20,-29828.37558760671,26476.530519516444,286717.66569896723
223,-0.013062719080781078,0.002685604054317745,3.79217082307508E-20,-30880.003336139296,-28705.943120694592,285448.5868660466
224,-0.013913187908863792,0.002576623575186297,9.855582763781197E-22,830.1153546920578,3769.3551723431847,46356.59267750181
225,-0.015057023984076165,-0.0011643990902381704,5.597261195170863E-20,-21168.636885369906,3820.9204762698187,349895.9438375952
226,-0.014764317617824195,-1.6954250256596325E-4,7.421712463295587E-21,-10847.478112340563,-539.7260248198277,127187.62513281663
227,-0.01456819037307493,-7.809355802967281E-4,7.422993165520088E-20,-45063.253990479745,57749.04306177576,396999.7237783677
228,-0.013883229517324422,-0.00100886514808605,4.143311962923975E-20,1320.3555153695033,-2714.748089170329,301593.7914185306
229,-0.013394395906323185,-6.254016381446074E-4,9.561838256400777E-21,-16225.01898901387,12926.359450482758,143398.1713551332
230,-0.013964794422217713,0.0013832458427656773,1.0143369785137873E-20,18050.457827395454,6462.781384095371,147995.1526387228
231,-0.01273705030040615,0.0020621845280717694,6.383472376009199E-21,296.7084589185389,-5692.511513490454,118248.31138857754
232,-0.011509306178594584,0.0027411232133778616,6.665459030814659E-20,-15010.587042248051,-65829.49823800239,376541.738051972
233,-0.013261850348113934,0.0013297845226943458,5.2060294422732486E-20,-47106.0188027653,-15111.283619942604,334444.20852030796
