% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 16:17"
% Dimension,2
% Nodes,50000
% Expressions,2
% Description,庞加莱图
% cpl1x,cpl1y,Color,Radius
0.010316871488804908,0.01194438678144448,0,1
0.009443793063753873,0.012212722874499794,0,1
0.010186205083426313,0.012830908137154654,0,1
0.010197414370673723,0.012493656906398417,0,1
0.009721003117550309,0.014191535647803302,0,1
0.010185893929751638,0.012578400918721326,0,1
0.011887926420406373,0.012687879406302397,0,1
0.011198538443690328,0.013915270586603032,0,1
0.010030603969908227,0.013586630334811724,0,1
0.011131779059926393,0.012753460866217328,0,1
0.009776226850618167,0.01325278580269165,0,1
0.010457451553379394,0.014054775097763775,0,1
0.010558061419951895,0.016199494400956926,0,1
0.00969651189430607,0.014312319508519793,0,1
0.009580150831981988,0.01588776662409139,0,1
0.008110514044843226,0.011948921376761765,0,1
0.010272415910972936,0.011184796950693344,0,1
0.008770426420722748,0.010970860348682904,0,1
0.010356502975708648,0.01217598908323901,0,1
0.010120003377225533,0.013002092415927,0,1
0.011357307606383583,0.012908657797473664,0,1
0.010992625591612917,0.012397710679645214,0,1
0.011154979732896841,0.012296339505370853,0,1
0.009213961929935741,0.014312345563586864,0,1
0.01045138479328185,0.01392825408236771,0,1
0.010185558167188814,0.01433971497279719,0,1
0.009016794374504283,0.014636535319170578,0,1
0.009952368884519407,0.01410656104330837,0,1
0.010779904433660812,0.01423570799860664,0,1
0.010923110416638654,0.013281396937390354,0,1
0.01060997707734325,0.013902333370216746,0,1
0.010820269226953247,0.014236815713804767,0,1
0.009514861582881418,0.013267033327624859,0,1
0.010351973695956052,0.012792075718417043,0,1
0.009434758736361694,0.013331894836865995,0,1
0.009784278290062709,0.013635155422104844,0,1
0.010795139887419028,0.012469267461088358,0,1
0.0109482268926557,0.01433290499602022,0,1
0.010403103445059611,0.013845395818135927,0,1
0.010816601844359409,0.015612313313695473,0,1
0.009425954161327134,0.01350005153553914,0,1
0.010412290189408861,0.01375830974811044,0,1
