% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 25 2026, 22:47"
% Dimension,1
% Nodes,50000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
53,-0.0013469921070551592,0.01592036289794608,2.404659670931397E-20,-22446.286710112545,-4970.864749799573,228619.01346780692
54,-0.001478574106768273,0.016068976075225564,2.995115243774472E-21,4888.893830125718,-107.50092275239841,80944.28187337656
55,-0.0016101561064813868,0.016217589252505056,6.754030607397148E-20,59482.547389634114,11342.698875390977,380289.7695623892
56,-0.0018733201059076142,0.01651481560706403,7.292511537623602E-20,28917.098842513526,59782.67597221766,394587.75488918094
57,-0.0020049021056207286,0.01666342878434352,1.9843609037755595E-20,34655.04471988095,7591.659659326271,205690.98318392385
58,-0.0021364841053338425,0.016812041961623007,4.4731657063972876E-21,79.77517687103325,18034.022993712202,97446.2573213441
59,-0.002268066105046956,0.016960655138902492,2.556745333351724E-20,14823.283865985497,-32921.76597359042,234159.60794694923
60,-0.00239964810476007,0.01710926831618198,3.999459910917725E-21,-3113.3050191618167,-16194.441239848738,92244.3159025193
61,-0.0025312301044731838,0.01725788149346147,3.122424111204541E-20,33850.70341841242,-24975.164724266873,258426.67470810257
62,-0.0026628121041862973,0.017406494670740957,1.837428248098235E-20,10843.438892771832,-16508.88669413048,199878.2183020379
63,-0.002794394103899411,0.017555107848020446,4.736981562843357E-20,-6578.8730318906,-2657.4472759200653,322415.5800536485
64,-0.002925976103612525,0.01770372102529993,7.499148004413223E-20,-26341.017171059426,-19472.17532112819,404442.1079965631
65,-0.0013565934039558515,0.01602627231082079,5.248889129384406E-20,-37206.058698243985,-41112.82142495411,334912.97473803995
66,-0.0014882257481299247,0.016175396643990474,2.3177913491526807E-20,-31287.731436411923,15756.619773263274,222846.9875528655
67,-0.0017514904364780719,0.016473645310329833,2.3896978887140702E-20,-29022.409390109333,16479.250259035816,226611.65312460435
68,-0.0018831227806521455,0.01662276964349952,2.710053136343126E-20,-42195.606821634196,-5261.847982014177,240191.72813244845
69,-0.002014755124826219,0.016771893976669203,1.008619767023076E-20,-23351.663171829547,-10722.695937488801,146575.413665293
70,-0.002146387469000292,0.016921018309838883,5.2800360040804075E-21,-7741.407530391142,14436.16224077161,106415.16580891341
71,-0.0022780198131743656,0.01707014264300857,2.1833669094452377E-20,-3323.802796972481,7339.281900370834,218796.07591361954
72,-0.002409652157348439,0.01721926697617825,4.1935090982315E-20,-4121.096301299183,23534.101858997874,302488.32437515707
73,-0.0025412845015225123,0.017368391309347937,7.805580412970085E-20,71315.89927475012,-27750.67619362633,406839.2775793155
